"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,42.8658468651301,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1998","1998","IDX","Index","0","Units",,,44.3861479993698,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,43.4839672821446,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,43.7136195171767,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,44.9045079282468,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,45.4424972699114,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1999","1999","IDX","Index","0","Units",,,47.5405028355387,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,46.3903605060862,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,47.3506825335508,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,48.2912756136181,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,48.1296926888999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2000","2000","IDX","Index","0","Units",,,50.1145149653434,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,49.5002088187793,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,49.8546429089275,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,49.9596874930104,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,51.1435206406564,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2001","2001","IDX","Index","0","Units",,,52.5420683679899,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,51.7231756558065,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,52.3796654265109,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,52.8330089261408,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,53.2324234635014,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2002","2002","IDX","Index","0","Units",,,55.9051268903591,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,54.186936676697,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,55.422319077567,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,56.4686635658973,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,57.542588241275,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2003","2003","IDX","Index","0","Units",,,59.7606528827977,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,58.1189588825504,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,58.9943741747177,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,60.2474363195347,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,61.681842154388,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2004","2004","IDX","Index","0","Units",,,64.9526147605544,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,62.9091459705034,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,63.6273377428016,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,65.6807708512808,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,67.5932044776318,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,72.5362499999999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,70.0596214917617,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,71.4561167108053,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,73.3175127773937,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,75.3117490200389,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,79.6152499999999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,77.0670540954223,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,78.9948803677335,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,80.5830042608631,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,81.8160612759806,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,85.8187499999999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,83.9941958420249,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,85.479568789332,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,86.4055741725918,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,87.3956611960509,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,89.6052499999999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,88.4600763135206,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,89.560201328536,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,90.1128877506945,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,90.2878346072485,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,89.1829999999999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,89.2922231110687,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,88.3362758432176,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,89.6413195554256,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,89.4621814902877,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,91.9774999999999,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,90.6068637005451,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,91.430645216158,,
"BEL","Belgium","HPI","Nominal house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,92.3063729394033,,
